playlist_id,track_id,title,artists,artist_ids,preview_url,album,cover_url,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness,key,mode,time_signature,track_popularity,release_date,cluster,mood,playlist_name,artist_image_url,album_name,album_image,release_date.1,total_tracks,playlist_cover_image_url
plv1000,3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Masked Wolf,1uU7g3DNSbsu0QjSEqZtEd,https://p.scdn.co/mp3-preview/e89e477c2467c477031561ff801c055c5777de4f?cid=382b723e3d2044a1b97de76c736789fb,Astronaut In The Ocean,https://i.scdn.co/image/ab67616d0000b27397fdd7cf1b14d78c6a7fb17f,0.778,0.695,0.472,149.996,0.175,0,0.15,-6.865,0.0913,4,0,4,71,1/6/2021,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27397fdd7cf1b14d78c6a7fb17f,Astronaut In The Ocean,https://i.scdn.co/image/ab67616d0000b27397fdd7cf1b14d78c6a7fb17f,1/6/2021,1,
plv1000,4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),"24kGoldn, iann dior","6fWVd57NKTalqvmjRd2t8Z, 6ASri4ePR7RlsvIQgWPJpS",https://p.scdn.co/mp3-preview/c425299d5996843fc24308b896f7ce60fd262c99?cid=382b723e3d2044a1b97de76c736789fb,El Dorado,https://i.scdn.co/image/ab67616d0000b27384c53fa832dfa265192419c5,0.701,0.716,0.732,91.007,0.174,0,0.324,-3.671,0.0361,7,0,4,81,3/26/2021,9,Sad,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27384c53fa832dfa265192419c5,El Dorado,https://i.scdn.co/image/ab67616d0000b27384c53fa832dfa265192419c5,3/26/2021,13,
plv1000,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"David Guetta, Bebe Rexha","1Cs0zKBU1kc0i8ypK3B9ai, 64M6ah0SkkRsnPGtGiRAbb",https://p.scdn.co/mp3-preview/c1de960c1a98f7ab652331e5223c50baba75c460?cid=382b723e3d2044a1b97de76c736789fb,I'm Good (Blue),https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4,0.561,0.965,0.304,128.04,0.00383,7.07E-06,0.371,-3.673,0.0343,7,0,4,88,8/26/2022,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49,I'm Good (Blue),https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4,8/26/2022,2,
plv1000,7fZBQnc0zXwVybgCIrQQil,Belly Dancer,"Imanbek, BYOR","5rGrDvrLOV2VV8SCFVGWlj, 0Upxnyh9nIUNSOmNE8WF4R",https://p.scdn.co/mp3-preview/952281a63dd401949d1bbd83b3b51c7f7ae551cb?cid=382b723e3d2044a1b97de76c736789fb,Belly Dancer,https://i.scdn.co/image/ab67616d0000b273d7bdea3b1f6d05877fb48f38,0.845,0.797,0.422,121.985,0.0582,5.57E-06,0.167,-4.984,0.139,1,1,4,78,2/18/2022,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273d7bdea3b1f6d05877fb48f38,Belly Dancer,https://i.scdn.co/image/ab67616d0000b273d7bdea3b1f6d05877fb48f38,2/18/2022,1,
plv1000,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,"Travis Scott, HVME","0Y5tJX1MQlPlqiwlOH1tJY, 2o08sCWF5yyo2G4DCiT7T9",https://p.scdn.co/mp3-preview/0a37715bf5ae496fae4a609387cf95e8f033dbc8?cid=382b723e3d2044a1b97de76c736789fb,Goosebumps - Remix,https://i.scdn.co/image/ab67616d0000b2739109b0425fb5b36284a24891,0.841,0.593,0.808,124.917,0.418,0,0.124,-7.846,0.0379,1,1,4,75,1/15/2021,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273ad3e25785fe6f26690797468,Goosebumps - Remix,https://i.scdn.co/image/ab67616d0000b2739109b0425fb5b36284a24891,1/15/2021,1,
plv1000,1P7hMSbpJOQy58eC78qx7s,"Better Off (Alone, Pt. III)","Alan Walker, Dash Berlin, Vikkstar","7vk5e3vY1uw9plTHJAMwjN, 1xT5p0VBpnZDrvVSjX9sri, 3wE6Lb4RCyPMoXsnXV0ZPC",https://p.scdn.co/mp3-preview/cf832964d7ef17933b8064ed10a4c230c506b21a?cid=382b723e3d2044a1b97de76c736789fb,"Better Off (Alone, Pt. III)",https://i.scdn.co/image/ab67616d0000b273526ac872ec66d9da3e3f828c,0.51,0.691,0.372,129.852,0.0321,0,0.151,-5.199,0.0449,9,0,4,62,9/28/2023,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273c4d00cac55ae1b4598c9bc90,"Better Off (Alone, Pt. III)",https://i.scdn.co/image/ab67616d0000b273526ac872ec66d9da3e3f828c,9/28/2023,1,
plv1000,4r0kug4vaNx3d8qyDLhQes,Spinnin,"Connor Price, Bens","5zixe6AbgXPqt4c1uSl94L, 0tAl0sGxLq4qkokhuFMLC7",https://p.scdn.co/mp3-preview/d6fb3774c68e3cc098afc95a081e54549bc58736?cid=382b723e3d2044a1b97de76c736789fb,Spin The Globe,https://i.scdn.co/image/ab67616d0000b27348113e42e6364509694507d2,0.765,0.572,0.475,140.013,0.226,0,0.192,-6.153,0.128,11,0,4,70,1/27/2023,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27308514486451188b525106b88,Spin The Globe,https://i.scdn.co/image/ab67616d0000b27348113e42e6364509694507d2,1/27/2023,8,
plv1000,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray","1Cs0zKBU1kc0i8ypK3B9ai, 1zNqDE7qDGCsyzJwohVaoX, 6AMd49uBDJfhf30Ak2QR5s",https://p.scdn.co/mp3-preview/a8f2e176e17e0f6298b42ef8e96118318fdd2b89?cid=382b723e3d2044a1b97de76c736789fb,Baby Don't Hurt Me,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a,0.602,0.91,0.228,127.944,0.00126,0.000174,0.12,-3.404,0.0308,7,1,4,85,4/6/2023,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49,Baby Don't Hurt Me,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a,4/6/2023,2,
plv1000,1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),"Nathan Dawe, Ella Henderson","2gduEC76ry33RVurAvT05p, 7nDsS0l5ZAzMedVRKPP8F1",https://p.scdn.co/mp3-preview/d156060faa3d61d5fa3ea817f7ebc4008a954549?cid=382b723e3d2044a1b97de76c736789fb,21 Reasons (feat. Ella Henderson),https://i.scdn.co/image/ab67616d0000b273ef126ba9057607d88e103904,0.621,0.785,0.779,123.96,0.0165,5.92E-06,0.0512,-4.499,0.11,6,1,4,75,4/29/2022,1,Excited,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273ef126ba9057607d88e103904,21 Reasons (feat. Ella Henderson),https://i.scdn.co/image/ab67616d0000b273ef126ba9057607d88e103904,4/29/2022,1,
plv1000,7sliFe6W30tPBPh6dvZsIH,Area Codes,Kaliii,1YRqgFNXqRyMDRr8ClS1NL,https://p.scdn.co/mp3-preview/d1beed2734f948ec9c33164d3aa818e04f4afd30?cid=382b723e3d2044a1b97de76c736789fb,Area Codes,https://i.scdn.co/image/ab67616d0000b2733eecc265c134153c14794aab,0.823,0.388,0.507,154.569,0.0187,0,0.0876,-10.867,0.491,1,1,4,70,3/17/2023,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2733eecc265c134153c14794aab,Area Codes,https://i.scdn.co/image/ab67616d0000b2733eecc265c134153c14794aab,3/17/2023,1,
plv1000,18asYwWugKjjsihZ0YvRxO,The Motto,"Tiësto, Ava Max","2o5jDhtHVPhrJdv3cEQ99Z, 4npEfmQ6YuiwW1GpUmaq3F",https://p.scdn.co/mp3-preview/f1bc601f20aed02799fc5adaf39c664e4ffa5101?cid=382b723e3d2044a1b97de76c736789fb,The Motto,https://i.scdn.co/image/ab67616d0000b2736b64f7a7e0e7af3d604ab41e,0.754,0.763,0.464,117.953,0.0301,2.23E-05,0.0901,-4.627,0.0435,7,0,4,74,11/4/2021,1,Excited,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2731ebfa624d999cf26524bfb90,The Motto,https://i.scdn.co/image/ab67616d0000b2736b64f7a7e0e7af3d604ab41e,11/4/2021,1,
plv1000,5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,329e4yvIujISKGKz1BZZbO,https://p.scdn.co/mp3-preview/d34fb702d404e62f9816de0af525a7e2786a2c00?cid=382b723e3d2044a1b97de76c736789fb,Pepas,https://i.scdn.co/image/ab67616d0000b2734239a6aa89738d8f798168ad,0.762,0.766,0.442,130.001,0.00776,6.98E-05,0.128,-3.955,0.0343,7,1,4,79,6/24/2021,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273dae76fa3541e2fb4bae49ff0,Pepas,https://i.scdn.co/image/ab67616d0000b2734239a6aa89738d8f798168ad,6/24/2021,1,
plv1000,3LtpKP5abr2qqjunvjlX5i,Doja,Central Cee,5H4yInM5zmHqpKIoMNAx4r,https://p.scdn.co/mp3-preview/41105628e270a026ac9aecacd44e3373fceb9f43?cid=382b723e3d2044a1b97de76c736789fb,Doja,https://i.scdn.co/image/ab67616d0000b2733c7d945b6baf935e8a0ebdaa,0.911,0.573,0.972,140.04,0.38,0,0.403,-7.43,0.288,6,1,4,79,7/21/2022,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7,Doja,https://i.scdn.co/image/ab67616d0000b2733c7d945b6baf935e8a0ebdaa,7/21/2022,1,
plv1000,2vKyHW14TLt3a9Iw8T1bq8,Tell Ur Girlfriend,Lay Bankz,4OVbrPbhvK46A1uXTU1u5F,https://p.scdn.co/mp3-preview/30e6e913fcaaccef6bfd65f69a68c2e17da2b4ae?cid=382b723e3d2044a1b97de76c736789fb,Tell Ur Girlfriend (Alternate Versions),https://i.scdn.co/image/ab67616d0000b273d09e3b0fa1232749e871e3c0,0.867,0.743,0.605,135.06,0.0943,0,0.0491,-4.682,0.251,7,1,4,50,5/1/2024,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273d09e3b0fa1232749e871e3c0,Tell Ur Girlfriend (Alternate Versions),https://i.scdn.co/image/ab67616d0000b273d09e3b0fa1232749e871e3c0,5/1/2024,4,
plv1000,4pBuhoBxgwBpkkOhfT6p6N,Tarantella,"Gabry Ponte, KEL","5ENS85nZShljwNgg4wFD7D, 7tYjk2vuV96DmlpEHLlw05",https://p.scdn.co/mp3-preview/0350d051b6be08e9bd65094fc1ac41e13a2b200e?cid=382b723e3d2044a1b97de76c736789fb,Tarantella,https://i.scdn.co/image/ab67616d0000b273315c9cc1a2a34d297d339e86,0.701,0.861,0.426,140.072,0.139,2.58E-05,0.332,-5.509,0.0781,9,1,4,72,3/29/2024,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273315c9cc1a2a34d297d339e86,Tarantella,https://i.scdn.co/image/ab67616d0000b273315c9cc1a2a34d297d339e86,3/29/2024,1,
plv1000,6BePGk3eCan4FqaW2X8Qy3,10:35,"Tiësto, Tate McRae","2o5jDhtHVPhrJdv3cEQ99Z, 45dkTj5sMRSjrmBSBeiHym",https://p.scdn.co/mp3-preview/6e88ed9108e2c0c493903a7d280183d6d6855272?cid=382b723e3d2044a1b97de76c736789fb,10:35,https://i.scdn.co/image/ab67616d0000b273999565cd8bea3f8f0985bb31,0.696,0.793,0.698,120.003,0.0683,3.78E-06,0.18,-5.733,0.097,8,1,4,75,11/3/2022,1,Excited,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2731ebfa624d999cf26524bfb90,10:35,https://i.scdn.co/image/ab67616d0000b273999565cd8bea3f8f0985bb31,11/3/2022,1,
plv1000,4mIHgQ3ofK2RK34UdbqMbe,Ambition For Cash,Key Glock,0RESbWvOMyua0yuyVrztJ5,https://p.scdn.co/mp3-preview/f1e6a37047b6cdce896d40a6d7f746efcff5f495?cid=382b723e3d2044a1b97de76c736789fb,Yellow Tape 2,https://i.scdn.co/image/ab67616d0000b27366365ff312ca2679804342db,0.841,0.732,0.576,149.012,0.0115,2.18E-05,0.136,-5.186,0.19,7,0,4,75,11/5/2021,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27366365ff312ca2679804342db,Yellow Tape 2,https://i.scdn.co/image/ab67616d0000b27366365ff312ca2679804342db,11/5/2021,20,
plv1000,3zkyus0njMCL6phZmNNEeN,LET GO,Central Cee,5H4yInM5zmHqpKIoMNAx4r,https://p.scdn.co/mp3-preview/5391f8e7621898d3f5237e297e3fbcabe1fe3494?cid=382b723e3d2044a1b97de76c736789fb,LET GO,https://i.scdn.co/image/ab67616d0000b273cbb3701743a568e7f1c4e967,0.747,0.413,0.481,146.05,0.848,0,0.17,-11.197,0.488,2,0,4,74,12/15/2022,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7,LET GO,https://i.scdn.co/image/ab67616d0000b273cbb3701743a568e7f1c4e967,12/15/2022,1,
plv1000,7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,"Megan Thee Stallion, Dua Lipa","181bsRPaVXVlUKXrxwZfHK, 6M2wZ9GZgrQXHCFfjv46we",https://p.scdn.co/mp3-preview/a9097ac4a504d37508dad964e42e967794d88424?cid=382b723e3d2044a1b97de76c736789fb,Sweetest Pie,https://i.scdn.co/image/ab67616d0000b2731325a9351844f7806a8309c5,0.814,0.628,0.677,123.977,0.167,0,0.101,-7.178,0.221,7,1,4,68,3/11/2022,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2731325a9351844f7806a8309c5,Sweetest Pie,https://i.scdn.co/image/ab67616d0000b2731325a9351844f7806a8309c5,3/11/2022,1,
plv1000,0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,https://p.scdn.co/mp3-preview/da18f3bbe7b385a44febc01a55510d9c83367c54?cid=382b723e3d2044a1b97de76c736789fb,Vegas (From the Original Motion Picture Soundtrack ELVIS),https://i.scdn.co/image/ab67616d0000b273cada88daf56a282fb18ecf7f,0.801,0.601,0.74,159.969,0.0777,3.23E-05,0.145,-7.574,0.255,8,0,4,73,5/6/2022,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273de5205ea928d5dc91feee2f9,Vegas (From the Original Motion Picture Soundtrack ELVIS),https://i.scdn.co/image/ab67616d0000b273cada88daf56a282fb18ecf7f,5/6/2022,1,
plv1000,3YfGTvsTAWGC2lgoDOikUz,One in a Million,"Bebe Rexha, David Guetta","64M6ah0SkkRsnPGtGiRAbb, 1Cs0zKBU1kc0i8ypK3B9ai",https://p.scdn.co/mp3-preview/61a85a26d23e7cde9c7a6b13a494d542068bdc96?cid=382b723e3d2044a1b97de76c736789fb,One in a Million,https://i.scdn.co/image/ab67616d0000b273c0c46d4ff076e349b6b95658,0.454,0.931,0.462,137.945,0.238,0.000623,0.289,-4.083,0.0321,11,1,4,74,8/4/2023,3,Calm,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,One in a Million,https://i.scdn.co/image/ab67616d0000b273c0c46d4ff076e349b6b95658,8/4/2023,1,
plv1000,48lxT5qJF0yYyf2z4wB4xW,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà","1c3uso4iIeeX3P0bhKaQDq, 124jbwgd8Hh6LW7jAqTa8r, 6EVyI0S0b1Ld2nm37m5x85",https://p.scdn.co/mp3-preview/ab61513ea36dccfabe595028e7a0ebecf553f77f?cid=382b723e3d2044a1b97de76c736789fb,Pedro,https://i.scdn.co/image/ab67616d0000b273df8680015ddf76e5c444849f,0.788,0.936,0.844,151.019,0.0229,1.30E-06,0.311,-6.294,0.301,9,1,4,85,3/29/2024,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273df8680015ddf76e5c444849f,Pedro,https://i.scdn.co/image/ab67616d0000b273df8680015ddf76e5c444849f,3/29/2024,1,
plv1000,4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,https://p.scdn.co/mp3-preview/f237ab921af697ba9b49e12fa167c2ce1a82d6b4?cid=382b723e3d2044a1b97de76c736789fb,a Gift & a Curse,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,0.847,0.622,0.22,130.001,0.119,0,0.285,-6.747,0.0903,1,0,4,86,6/16/2023,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273a78c95f8fe232e7edc525210,a Gift & a Curse,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,6/16/2023,15,
plv1000,3bK1zVFBKIzYjmptmI4NsJ,Overdrive (feat. Norma Jean Martine),"Ofenbach, Norma Jean Martine","4AKwRarlmsUlLjIwt38NLw, 2fsk4VlJdNF6G8cCMDrrzB",https://p.scdn.co/mp3-preview/b2b6a59603c6726af9ec980ebf03520f7bc5dede?cid=382b723e3d2044a1b97de76c736789fb,Overdrive (feat. Norma Jean Martine),https://i.scdn.co/image/ab67616d0000b273249f764814d57dc5dfc462c7,0.611,0.757,0.279,126.963,0.00257,0,0.058,-3.546,0.03,6,1,4,83,10/6/2023,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273249f764814d57dc5dfc462c7,Overdrive (feat. Norma Jean Martine),https://i.scdn.co/image/ab67616d0000b273249f764814d57dc5dfc462c7,10/6/2023,1,
plv1000,4Et6tUEO7biKxZEfJXpNj1,Another Love - Tiësto Remix,"Tom Odell, Tiësto","2txHhyCwHjUEpJjWrEyqyX, 2o5jDhtHVPhrJdv3cEQ99Z",https://p.scdn.co/mp3-preview/b5e92f8b10451ee5381165cb1ddbd3af1f27c4c4?cid=382b723e3d2044a1b97de76c736789fb,Another Love - Tiësto Remix,https://i.scdn.co/image/ab67616d0000b273c4d537d8c91fcecf90bc9454,0.79,0.764,0.473,123.046,0.0836,0.0871,0.132,-4.685,0.0737,4,0,4,72,5/13/2022,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2739adb17697c5a5bb02b5cebb7,Another Love - Tiësto Remix,https://i.scdn.co/image/ab67616d0000b273c4d537d8c91fcecf90bc9454,5/13/2022,2,
plv1000,1aKOneRVEZPGjnY76AE2dq,Marianela (Qué Pasa),"HUGEL, Merk & Kremont, Lirico En La Casa","5PlfkPxwCpRRWQJBxCa0By, 5rRcnWrevHgbuWjl7Lhft7, 1Vr7DTbtTpOp4tn4hAGOYo",https://p.scdn.co/mp3-preview/5e32956f8f518d4f07de0a768d2b9841f990791f?cid=382b723e3d2044a1b97de76c736789fb,Marianela (Qué Pasa),https://i.scdn.co/image/ab67616d0000b273bdad1327d51e8d923987ca62,0.818,0.885,0.532,124.041,0.0353,0.00655,0.0785,-4.184,0.0498,1,1,4,59,11/25/2022,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273bdad1327d51e8d923987ca62,Marianela (Qué Pasa),https://i.scdn.co/image/ab67616d0000b273bdad1327d51e8d923987ca62,11/25/2022,2,
plv1000,0dxp7DyPJEo6JhtnjUtBnN,On My Love,"Zara Larsson, David Guetta","1Xylc3o4UrD53lo9CvFvVg, 1Cs0zKBU1kc0i8ypK3B9ai",https://p.scdn.co/mp3-preview/2a119132227362e71787c13a80a181641e0e88ab?cid=382b723e3d2044a1b97de76c736789fb,On My Love,https://i.scdn.co/image/ab67616d0000b273c7337ca0137ed4f15f00e3ca,0.495,0.691,0.299,123.051,0.0745,0.0033,0.0881,-4.989,0.0447,10,0,4,69,9/15/2023,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273eca0f3aa02bae1a45a2194f6,On My Love,https://i.scdn.co/image/ab67616d0000b273c7337ca0137ed4f15f00e3ca,9/15/2023,1,
plv1000,38RLObegC9ggpKPRVQDc1g,AMERICAN HORROR SHOW,Snow Wife,7CV3dQkhJB2dEqb85ICD33,https://p.scdn.co/mp3-preview/25faef5c0b651e0ceca6b2f5fe6f8d560f0667b5?cid=382b723e3d2044a1b97de76c736789fb,AMERICAN HORROR SHOW,https://i.scdn.co/image/ab67616d0000b27355d0ed7a6d9b31949e81b178,0.63,0.763,0.295,162.152,0.0393,0,0.7,-4.89,0.0892,2,1,4,64,6/23/2023,0,Happy,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27355d0ed7a6d9b31949e81b178,AMERICAN HORROR SHOW,https://i.scdn.co/image/ab67616d0000b27355d0ed7a6d9b31949e81b178,6/23/2023,1,
plv1000,09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike","73jBynjsVtofjRpdpRAJGk, 2o5jDhtHVPhrJdv3cEQ99Z, 2mpeljBig2IXLXRAFO9AAs, 2rTo8KIkBTFjQS7VvaKYQ4, 2HkAI0YrEcgoR8QdaURqhO, 4pwXiI7Z5ZStkgKowZyoKi",https://p.scdn.co/mp3-preview/90b0c56eb3bd187d09a8ad612eb4049447d056ad?cid=382b723e3d2044a1b97de76c736789fb,Thank You (Not So Bad),https://i.scdn.co/image/ab67616d0000b2730aa08f8923434aab06e43b37,0.673,0.95,0.563,150.019,0.0229,0.0823,0.398,-5.149,0.0488,11,1,4,85,12/1/2023,0,Happy,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2730aa08f8923434aab06e43b37,Thank You (Not So Bad),https://i.scdn.co/image/ab67616d0000b2730aa08f8923434aab06e43b37,12/1/2023,1,
plv1000,5vlzH0ps6WDyb158oFTAb3,Lionheart (Fearless),"Joel Corry, Tom Grennan","6DgP9otnZw5z6daOntINxp, 5SHxzwjek1Pipl1Yk11UHv",https://p.scdn.co/mp3-preview/8a3eb3bde05d472a29c87dad9b46dfbf053b0b83?cid=382b723e3d2044a1b97de76c736789fb,Lionheart (Fearless),https://i.scdn.co/image/ab67616d0000b273349945ff530a91a44398bf19,0.639,0.968,0.382,126,0.0218,0.00166,0.335,-2.482,0.0545,8,1,4,67,10/21/2022,1,Excited,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273349945ff530a91a44398bf19,Lionheart (Fearless),https://i.scdn.co/image/ab67616d0000b273349945ff530a91a44398bf19,10/21/2022,1,
plv1000,59NraMJsLaMCVtwXTSia8i,Prada,"cassö, RAYE, D-Block Europe","5wCmhq5J2hPwL2r0eKurxn, 5KKpBU5eC2tJDzf0wmlRp2, 5VadK1havLhK1OpKYsXv9y",https://p.scdn.co/mp3-preview/07ca5d41f53802807fd40d2778e66f633a2f3b8b?cid=382b723e3d2044a1b97de76c736789fb,Prada,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c,0.638,0.717,0.422,141.904,0.001,1.79E-06,0.113,-5.804,0.0375,8,1,4,84,8/11/2023,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c,Prada,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c,8/11/2023,1,
plv1000,1UPHCP5YeVfele4DMbdGyi,REACT,"Switch Disco, Ella Henderson, Robert Miles","4dEayBlrVBjaQOktGkmWki, 7nDsS0l5ZAzMedVRKPP8F1, 2YVF0Ou5zIc4mpgtLIlGN0",https://p.scdn.co/mp3-preview/1ccd633352ed7ab512effe531f7ca17c1e13d24c?cid=382b723e3d2044a1b97de76c736789fb,REACT,https://i.scdn.co/image/ab67616d0000b27321acc4c231327248498a35da,0.737,0.899,0.358,125.992,0.0329,0,0.186,-3.189,0.0556,6,0,4,73,1/13/2023,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27321acc4c231327248498a35da,REACT,https://i.scdn.co/image/ab67616d0000b27321acc4c231327248498a35da,1/13/2023,1,
plv1000,5Jpz4nv8nA6FIYO5gEyQa2,Alibi (feat. Rudimental),"Ella Henderson, Rudimental","7nDsS0l5ZAzMedVRKPP8F1, 4WN5naL3ofxrVBgFpguzKo",https://p.scdn.co/mp3-preview/e44b10f19a6285a3a35ded9086115cf12cb6884f?cid=382b723e3d2044a1b97de76c736789fb,Alibi (feat. Rudimental),https://i.scdn.co/image/ab67616d0000b2739e3b2d14dee8000a862c941e,0.545,0.793,0.411,87.024,0.191,0.00281,0.335,-3.615,0.0371,0,0,4,79,1/12/2024,2,Relaxed,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2739e3b2d14dee8000a862c941e,Alibi (feat. Rudimental),https://i.scdn.co/image/ab67616d0000b2739e3b2d14dee8000a862c941e,1/12/2024,1,
plv1000,3AjSfp5FDvwtMU9XBsbS8j,Push Up - Main Edit,Creeds,2gW0M5fn2r7Lo4Hn1r8HZ5,https://p.scdn.co/mp3-preview/b7bd7fa2bdcb29f456bdc684885b56fa091efd64?cid=382b723e3d2044a1b97de76c736789fb,Push Up (Main Edit),https://i.scdn.co/image/ab67616d0000b273b1f8e7c90fbffff33cb74254,0.767,0.83,0.187,75.023,0.209,0.836,0.0582,-8.78,0.206,7,1,4,81,3/31/2023,9,Sad,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273b1f8e7c90fbffff33cb74254,Push Up (Main Edit),https://i.scdn.co/image/ab67616d0000b273b1f8e7c90fbffff33cb74254,3/31/2023,1,
plv1000,17NHXI2CJp7KgdcwcDnRx4,Boyz In Paris (with VINAI),"Marnik, Naeleck, VINAI","6S3KljEiIOWoLMUyZrkQUc, 2DYDFBqoaBP2i9XrTGpOgF, 4mrBetqy378Jf1y6NLszlx",https://p.scdn.co/mp3-preview/bf1d4de7e87eea041c06a0fdbea07b168184cdba?cid=382b723e3d2044a1b97de76c736789fb,Boyz In Paris (with VINAI),https://i.scdn.co/image/ab67616d0000b273c58b581c98eafab982391a6d,0.628,0.967,0.399,149.036,0.0398,4.67E-05,0.274,-4.068,0.0485,1,1,4,76,7/28/2023,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273c58b581c98eafab982391a6d,Boyz In Paris (with VINAI),https://i.scdn.co/image/ab67616d0000b273c58b581c98eafab982391a6d,7/28/2023,1,
plv1000,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",https://p.scdn.co/mp3-preview/fc780d2d7634024c170723c769cca145d298e53f?cid=382b723e3d2044a1b97de76c736789fb,VULTURES 1,https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a,0.594,0.811,0.311,148.144,0.189,0,0.339,-5.746,0.159,1,1,4,83,2/9/2024,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a,VULTURES 1,https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a,2/9/2024,15,
